ERR1110319_Contig_37216_12.7498:1.1359	ERR1110319_Contig_82436_9.447:1.1369	62.209	172	65	0	9	524	730	215	8.86e-87	270
ERR1110319_Contig_39576_28.3082:1.2032	ERR1110319_Contig_758_22.5523:1.2238	54.839	31	14	0	10	102	60	152	2.99e-22	56.0
ERR1110319_Contig_51967_48.8511:1.1545	ERR1121418_Contig_50762_14.2059:1.4789	96.417	307	11	0	587	1507	534	1454	0.0	658
ERR1110319_Contig_48795_30.9467:1.1277	ERR1110319_Contig_59172_5.03562:1.1171	30.303	66	46	0	621	424	70	267	2.82e-07	51.5
ERR1110319_Contig_62743_51.4489:1.1586	ERR1136663_Contig_17787_5.58077:1.1091	99.714	350	1	0	537	1586	3	1052	0.0	743
ERR1110319_Contig_81626_47.0891:1.1603	ERR1110319_Contig_7453_42.4931:1.2129	56.000	50	22	0	1407	1556	37	186	5.16e-07	51.0
ERR1110319_Contig_50129_53.7668:1.4231	ERR1110319_Contig_82259_23.3408:1.3479	33.784	74	49	0	3414	3193	1430	1209	8.32e-25	58.3
ERR1110319_Contig_50129_53.7668:1.4231	ERR1110319_Contig_67924_58.9113:1.1744	40.351	57	34	0	2066	1896	1260	1430	1.22e-08	57.9
ERR1110319_Contig_46206_23.9922:1.1294	ERR1110319_Contig_56576_6.89756:1.1455	53.165	79	37	0	9	245	404	640	7.27e-41	106
ERR1110319_Contig_7453_42.4931:1.2129	ERR1110319_Contig_81626_47.0891:1.1603	56.000	50	22	0	37	186	1407	1556	1.46e-14	76.5
ERR1110319_Contig_79712_64.1447:1.2390	ERR1110319_Contig_7904_60.8357:1.2327	56.881	109	47	0	1324	1650	3	329	7.20e-51	160
ERR1110319_Contig_79712_64.1447:1.2390	ERR1110319_Contig_44085_62.2377:1.1968	44.565	92	51	0	1369	1644	1705	1430	3.29e-24	108
ERR1110319_Contig_67924_58.9113:1.1744	ERR1110319_Contig_50129_53.7668:1.4231	40.351	57	34	0	1260	1430	2066	1896	4.82e-09	57.9
ERR1110319_Contig_87254_10.4436:1.1713	ERR1136663_Contig_33788_9.04038:1.2249	23.404	141	108	0	844	422	1544	1966	2.79e-19	72.5
ERR1110319_Contig_87254_10.4436:1.1713	ERR1136663_Contig_24803_8.13457:1.2606	32.099	81	55	0	826	584	1930	2172	3.45e-17	57.0
ERR1110319_Contig_87254_10.4436:1.1713	ERR1136663_Contig_13601_8.38095:1.1259	33.673	98	65	0	736	443	744	1037	2.71e-14	75.3
ERR1110319_Contig_48564_48.4229:1.3912	ERR1121418_Contig_49769_15.4054:1.2001	80.909	110	21	0	2459	2788	699	1028	0.0	234
ERR1110319_Contig_48564_48.4229:1.3912	ERR1121418_Contig_18126_15.9303:1.1626	87.085	271	35	0	3	815	814	1626	4.29e-161	564
ERR1110319_Contig_9619_47.8807:1.2115	ERR1136663_Contig_5810_5.97317:1.1921	43.182	44	25	0	1141	1272	1778	1909	9.44e-08	53.9
ERR1110319_Contig_74053_8.22585:1.1366	ERR1136607_Contig_52705_5.02464:1.1116	47.887	71	37	0	1346	1134	974	762	2.36e-17	84.5
ERR1110319_Contig_41976_45.164:1.1252	ERR1136663_Contig_8468_8.16594:1.2075	27.848	79	57	0	142	378	196	432	6.10e-21	62.5
ERR1110319_Contig_67108_50.7195:1.1125	ERR1136663_Contig_2440_6.9523:1.1718	61.538	143	55	0	570	998	2	430	2.35e-62	234
ERR1110319_Contig_54643_60.2216:1.1112	ERR1110319_Contig_55759_56.7831:1.3506	46.296	54	29	0	520	359	1962	2123	6.54e-07	50.1
ERR1110319_Contig_6435_48.9668:1.1284	ERR1121418_Contig_4645_15.0147:1.3364	87.531	401	50	0	1	1203	2053	3255	0.0	798
ERR1110319_Contig_55759_56.7831:1.3506	ERR1110319_Contig_54643_60.2216:1.1112	40.000	70	42	0	1914	2123	568	359	1.18e-06	51.0
ERR1110319_Contig_74365_45.3897:1.1801	ERR1136663_Contig_67446_34.9656:1.5928	24.576	118	89	0	1021	1374	788	435	5.86e-11	52.2
ERR1110319_Contig_42926_43.7437:1.1815	ERR1110319_Contig_7453_42.4931:1.2129	36.364	55	35	0	381	545	1801	1965	3.89e-13	50.2
ERR1110319_Contig_42926_43.7437:1.1815	ERR1110319_Contig_49262_8.96622:1.2536	52.174	46	22	0	315	452	1442	1579	6.70e-12	59.0
ERR1110319_Contig_82839_7.92415:1.2881	ERR1136610_Contig_44087_7.76426:1.1458	52.381	42	20	0	1137	1012	26	151	5.84e-10	53.9
ERR1110319_Contig_50100_25.7923:1.1532	ERR1110319_Contig_38019_23.4583:1.1338	61.111	216	84	0	848	1495	587	1234	3.24e-125	315
ERR1110319_Contig_85201_56.7172:1.1102	ERR1136663_Contig_9321_5.77074:1.1551	36.782	87	55	0	177	437	159	419	3.95e-15	77.4
ERR1110319_Contig_39694_52.9829:1.1130	ERR1136663_Contig_29984_7.08301:1.1056	61.714	175	67	0	526	1050	3	527	1.47e-72	268
ERR1110319_Contig_55282_5.92213:1.1317	ERR1110319_Contig_68629_6.4134:1.1065	46.429	84	45	0	7	258	535	786	1.69e-18	88.9
ERR1110319_Contig_56576_6.89756:1.1455	ERR1110319_Contig_46206_23.9922:1.1294	53.165	79	37	0	404	640	9	245	7.40e-42	108
ERR1110319_Contig_56576_6.89756:1.1455	ERR1110319_Contig_80360_23.6311:1.1004	52.830	53	25	0	1	159	442	284	1.23e-14	74.4
ERR1110319_Contig_70495_24.98:1.1268	ERR1110319_Contig_70066_30.8338:1.1085	32.857	70	47	0	196	405	1017	808	1.67e-08	55.6
ERR1110319_Contig_83429_47.4794:1.1843	ERR1121418_Contig_51103_14.5327:1.1871	83.636	220	36	0	663	4	1035	1694	0.0	470
ERR1110319_Contig_44085_62.2377:1.1968	ERR1110319_Contig_7904_60.8357:1.2327	41.558	154	90	0	1789	1328	1127	1588	2.68e-32	135
ERR1110319_Contig_44085_62.2377:1.1968	ERR1110319_Contig_79712_64.1447:1.2390	44.565	92	51	0	1705	1430	1369	1644	2.69e-24	108
ERR1110319_Contig_5221_6.87416:1.1355	ERR1136663_Contig_42547_7.96685:1.2041	52.273	132	63	0	669	1064	396	1	4.79e-74	173
ERR1110319_Contig_34778_7.63859:1.1243	ERR1110319_Contig_56494_25.3256:1.1528	29.032	62	44	0	238	53	190	5	3.13e-09	52.4
ERR1110319_Contig_80360_23.6311:1.1004	ERR1110319_Contig_56576_6.89756:1.1455	52.830	53	25	0	442	284	1	159	7.97e-15	74.4
